id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
459,Undertale,https://www.imdb.com/title/tt5238848/?ref_=adv_li_tt,2015,E10+,8.8,"3,395","Enter the Underground, a massive subterranean cave where monsters, who once lived harmoniously with humans on the surface, now have been banished after losing a war with humanity.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
460,Marvel's Guardians of the Galaxy,https://www.imdb.com/title/tt14844718/?ref_=adv_li_tt,2021,T,8.7,"3,390","After an epic conflict known as the Galactic War swept through the cosmos. Star-Lord recently formed the Guardians of the Galaxy, they've been together for less than a year.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
461,Marvel's Guardians of the Galaxy,https://www.imdb.com/title/tt14844718/?ref_=adv_li_tt,2021,T,8.7,"3,389","After an epic conflict known as the Galactic War swept through the cosmos. Star-Lord recently formed the Guardians of the Galaxy, they've been together for less than a year.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,Counter-Strike: Global Offensive,https://www.imdb.com/title/tt2584348/?ref_=adv_li_tt,2012,M,7.7,"3,386",A first person shooter game depicting death matches between terrorists and counter-terrorists.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
463,Mad Max,https://www.imdb.com/title/tt3391032/?ref_=adv_li_tt,2015,M,7.9,"3,383","Max Rockatansky, a former highway patrol officer known across the post apocalyptic wasteland of Australia as Mad Max, has his V8 Interceptor stolen by Immortan Joe's warlord son, Scrotus. Max goes on a bloody crusade to take it back.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
464,Mad Max,https://www.imdb.com/title/tt3391032/?ref_=adv_li_tt,2015,M,7.9,"3,382","Max Rockatansky, a former highway patrol officer known across the post apocalyptic wasteland of Australia as Mad Max, has his V8 Interceptor stolen by Immortan Joe's warlord son, Scrotus. Max goes on a bloody crusade to take it back.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
465,Marvel's Guardians of the Galaxy,https://www.imdb.com/title/tt14844718/?ref_=adv_li_tt,2021,T,8.7,"3,381","After an epic conflict known as the Galactic War swept through the cosmos. Star-Lord recently formed the Guardians of the Galaxy, they've been together for less than a year.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,Mad Max,https://www.imdb.com/title/tt3391032/?ref_=adv_li_tt,2015,M,7.9,"3,381","Max Rockatansky, a former highway patrol officer known across the post apocalyptic wasteland of Australia as Mad Max, has his V8 Interceptor stolen by Immortan Joe's warlord son, Scrotus. Max goes on a bloody crusade to take it back.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
467,Lego Batman: The Videogame,https://www.imdb.com/title/tt1149317/?ref_=adv_li_tt,2008,E10+,7.8,"3,378","The notorious criminals including the Joker, the Penguin, Catwoman, and Scarecrow have broken out of Arkham Asylum and are set to wreak havoc in Gotham City.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
468,Warcraft III: The Frozen Throne,https://www.imdb.com/title/tt0372023/?ref_=adv_li_tt,2003,,8.9,"3,376","Survivors in the reign of chaos try to resolve their differences in a new world, that was shaped after the fall of the Burning Legion.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
469,Age of Empires II: The Age of Kings,https://www.imdb.com/title/tt0413662/?ref_=adv_li_tt,1999,T,8.8,"3,368",The Age of Kings is set in the Middle Ages and contains thirteen playable civilizations.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,Final Fantasy XII,https://www.imdb.com/title/tt0388944/?ref_=adv_li_tt,2006,T,8.2,"3,347","Street thief Vaan becomes embroiled in a quest to save the occupied kingdom in which he resides, Dalmasca, from a war that seems imminent.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
471,The Legend of Zelda: The Wind Waker,https://www.imdb.com/title/tt0325724/?ref_=adv_li_tt,2002,E,9,"3,343","After his sister gets kidnapped from their peaceful island, a young boy aims to emulate the Hero of Time by saving her.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
472,StarCraft II: Wings of Liberty,https://www.imdb.com/title/tt1037854/?ref_=adv_li_tt,2010,T,8.8,"3,322","Four years after the events of StarCraft: Brood War (1998), Jim Raynor fights against the Dominion and begins a search for artifacts when at the same time the Zerg attack once again.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
473,StarCraft II: Wings of Liberty,https://www.imdb.com/title/tt1037854/?ref_=adv_li_tt,2010,T,8.8,"3,321","Four years after the events of StarCraft: Brood War (1998), Jim Raynor fights against the Dominion and begins a search for artifacts when at the same time the Zerg attack once again.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
474,Super Smash Bros. Ultimate,https://www.imdb.com/title/tt5370130/?ref_=adv_li_tt,2018,E10+,8.9,"3,312","Super Smash Bros. Ultimate for the Nintendo Switch brings back every fighter in the history of the series, adds newcomers and over 100 stages, and introduces a new adventure mode called ""World of Light''.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
475,Super Smash Bros. Ultimate,https://www.imdb.com/title/tt5370130/?ref_=adv_li_tt,2018,E10+,8.9,"3,311","Super Smash Bros. Ultimate for the Nintendo Switch brings back every fighter in the history of the series, adds newcomers and over 100 stages, and introduces a new adventure mode called ""World of Light''.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
476,Far Cry Primal,https://www.imdb.com/title/tt5114332/?ref_=adv_li_tt,2016,M,7.4,"3,306","Set during the Stone Age, Far Cry Primal follows Takkar, who rises from an unarmed hunter to the leader of his tribe.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,What Remains of Edith Finch,https://www.imdb.com/title/tt4485128/?ref_=adv_li_tt,2017,T,8.7,"3,296",Edith Finch travels back to the Finch family home in Washington to explore her ancestral history after recent family events drive her to learn more about herself and the Finches.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
478,Saints Row 2,https://www.imdb.com/title/tt1024918/?ref_=adv_li_tt,2008,M,8,"3,265","Several new upstart gangs have been able to sweep in and make their mark on Stilwater. As leader of the Saints, you'll have to do whatever it takes to protect the members of your gang.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
479,Hitman 2: Silent Assassin,https://www.imdb.com/title/tt0339160/?ref_=adv_li_tt,2002,M,8.3,"3,262","Just when Agent 47, a former high-target hitman for an international contractor, has decided to reform himself and retire, he becomes engulfed in an elaborate conspiracy as an anonymous organization kidnaps his friend, the resident priest.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
480,Duke Nukem 3D,https://www.imdb.com/title/tt0228246/?ref_=adv_li_tt,1996,M,8.4,"3,228",Blonde action hero Duke Nukem takes on murderous aliens and mutated Los Angeles police officers that have taken over Los Angeles.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
